date,region_code,region_name,value,population,gdp_pc,indicator,frequency,unit
2026-01-01,08,Biobio,3204.585639001,1694602.0,1891055.0318015676,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-01-01,09,Araucania,1195.7327767297,969263.0,1233651.523610929,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-04-01,09,Araucania,1086.0959846504,969263.0,1120537.9599246024,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-07-01,09,Araucania,1023.3475526101,969263.0,1055799.666973876,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-10-01,09,Araucania,1102.1098571518,969263.0,1137059.6599187218,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-01-01,09,Araucania,1195.8662904373,975378.0,1226054.1968726998,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-04-01,09,Araucania,1107.1243293218,975378.0,1135072.073926006,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-07-01,09,Araucania,1042.8938902299,975378.0,1069220.2307514625,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-10-01,09,Araucania,1128.7813275172,975378.0,1157275.7715646653,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-01-01,09,Araucania,1243.5776221312,982034.0,1266328.479595615,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-04-01,09,Araucania,1156.5077844208,982034.0,1177665.7268697417,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-07-01,09,Araucania,1093.3621403212,982034.0,1113364.8532751412,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-10-01,09,Araucania,1182.2717601571,982034.0,1203901.0463559309,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-01-01,09,Araucania,1336.5213972493,988403.0,1352202.894213494,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-04-01,09,Araucania,1210.0822887102,988403.0,1224280.266966207,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-07-01,09,Araucania,1156.3902806231,988403.0,1169958.286876001,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-10-01,09,Araucania,1246.6907606863,988403.0,1261318.2686478086,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-01-01,09,Araucania,1362.7671580348,994888.0,1369769.4193062938,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-04-01,09,Araucania,1232.8639906785,994888.0,1239198.7748153561,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-07-01,09,Araucania,1174.1911952704,994888.0,1180224.5029293748,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-10-01,09,Araucania,1272.859823235,994888.0,1279400.1166312187,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-01-01,09,Araucania,1417.3397226295,1001420.0,1415329.9540946856,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-04-01,09,Araucania,1297.5313134888,1001420.0,1295691.4316558484,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-07-01,09,Araucania,1217.7767764913,1001420.0,1216049.9855118732,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-10-01,09,Araucania,1313.9147527014,1001420.0,1312051.6393734897,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-01-01,09,Araucania,1412.1880124269,1007965.0,1401028.8178923873,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-04-01,09,Araucania,1335.0094005856,1007965.0,1324460.0760796256,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-07-01,09,Araucania,1265.0992253906,1007965.0,1255102.335290015,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-10-01,09,Araucania,1315.4696560742,1007965.0,1305074.735803525,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-01-01,09,Araucania,1418.8892880479,1014343.0,1398825.927765953,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-04-01,09,Araucania,1145.7323147151,1014343.0,1129531.4451966446,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-07-01,09,Araucania,1212.83958553,1014343.0,1195689.8066334564,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-10-01,09,Araucania,1305.9498848016,1014343.0,1287483.5088343886,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-01-01,09,Araucania,1412.6684931752,1019548.0,1385583.114453856,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-04-01,09,Araucania,1389.035907857,1019548.0,1362403.6414734765,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-07-01,09,Araucania,1387.2096258988,1019548.0,1360612.3751886128,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-10-01,09,Araucania,1530.8669376664,1019548.0,1501515.3162640699,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-01-01,09,Araucania,1539.3414160585,1024029.0,1503220.5299444646,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-04-01,09,Araucania,1499.1743982879,1024029.0,1463996.0375027463,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-07-01,09,Araucania,1411.7867091783,1024029.0,1378658.9141306547,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-10-01,09,Araucania,1512.860359629,1024029.0,1477360.8556290886,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-01-01,09,Araucania,1568.5267498465,1028201.0,1525505.9563708848,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-04-01,09,Araucania,1502.3947115168,1028201.0,1461187.755620545,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-07-01,09,Araucania,1440.5598419121,1028201.0,1401048.862928649,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-10-01,09,Araucania,1558.8551615743,1028201.0,1516099.63574661,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-01-01,09,Araucania,1628.3879246322,1032164.0,1577644.5648484158,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-04-01,09,Araucania,1528.4943671563,1032164.0,1480863.8619020814,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-07-01,09,Araucania,1489.5750588763,1032164.0,1443157.3459995699,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-10-01,09,Araucania,1605.493779411,1032164.0,1555463.840446867,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-01-01,09,Araucania,1711.1773999061,1035918.0,1651846.381572769,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-04-01,09,Araucania,1577.7857294665,1035918.0,1523079.7509711194,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-07-01,09,Araucania,1505.947500916,1035918.0,1453732.3426332972,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-10-01,09,Araucania,1616.5389141179,1035918.0,1560489.2608468046,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2026-01-01,09,Araucania,1669.3392167894,1039468.0,1605955.3702368906,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-01-01,10,Los_Lagos,1227.3440172824,841878.0,1457864.46169445,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-04-01,10,Los_Lagos,1258.039342222,841878.0,1494324.999847959,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-07-01,10,Los_Lagos,1167.4408452729,841878.0,1386710.2421881794,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-10-01,10,Los_Lagos,1335.971090253,841878.0,1586893.9326755183,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-01-01,10,Los_Lagos,1296.3489884174,849087.0,1526756.372924565,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-04-01,10,Los_Lagos,1355.3364651268,849087.0,1596228.0250749334,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-07-01,10,Los_Lagos,1265.550102212,849087.0,1490483.4277429758,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-10-01,10,Los_Lagos,1420.0714298207,849087.0,1672468.6985205284,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-01-01,10,Los_Lagos,1323.2239640337,856176.0,1545504.6205846695,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-04-01,10,Los_Lagos,1363.8725326461,856176.0,1592981.5045575907,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-07-01,10,Los_Lagos,1298.4527005109,856176.0,1516572.177345429,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-10-01,10,Los_Lagos,1424.7880486911,856176.0,1664129.8619572376,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-01-01,10,Los_Lagos,1395.4163111549,863290.0,1616393.4612411822,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-04-01,10,Los_Lagos,1373.1638344499,863290.0,1590617.097904412,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-07-01,10,Los_Lagos,1323.4295248805,863290.0,1533006.897891207,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-10-01,10,Los_Lagos,1500.4841775657,863290.0,1738099.8014174842,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-01-01,10,Los_Lagos,1457.6103492331,870227.0,1674977.1602502563,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-04-01,10,Los_Lagos,1531.7545037981,870227.0,1760178.0958279849,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-07-01,10,Los_Lagos,1440.1812474946,870227.0,1654948.935731252,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-10-01,10,Los_Lagos,1593.7876848824,870227.0,1831462.0034570291,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-01-01,10,Los_Lagos,1530.3902213093,877348.0,1744336.5931298642,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-04-01,10,Los_Lagos,1649.45850839,877348.0,1880050.4570478306,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-07-01,10,Los_Lagos,1535.2090999541,877348.0,1749829.1441413215,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-10-01,10,Los_Lagos,1702.1250695333,877348.0,1940079.7283783627,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-01-01,10,Los_Lagos,1634.5962733095,884464.0,1848120.7525795284,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-04-01,10,Los_Lagos,1659.0418637329,884464.0,1875759.6281283356,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-07-01,10,Los_Lagos,1603.0663104015,884464.0,1812472.0852420223,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-10-01,10,Los_Lagos,1663.7128872368,884464.0,1881040.819340075,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-01-01,10,Los_Lagos,1647.4903215312,891440.0,1848122.5001471776,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-04-01,10,Los_Lagos,1498.8940777848,891440.0,1681430.1330261151,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-07-01,10,Los_Lagos,1462.0636043933,891440.0,1640114.4265382977,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-10-01,10,Los_Lagos,1622.8305791302,891440.0,1820459.682233465,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-01-01,10,Los_Lagos,1564.1781312395,897303.0,1743199.4891797977,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-04-01,10,Los_Lagos,1684.1049398751,897303.0,1876852.010831458,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-07-01,10,Los_Lagos,1657.7499783903,897303.0,1847480.704277485,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-10-01,10,Los_Lagos,1823.0893683804,897303.0,2031743.3112119318,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-01-01,10,Los_Lagos,1686.545320453,902510.0,1868727.5713875745,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-04-01,10,Los_Lagos,1781.2638709426,902510.0,1973677.7109866927,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-07-01,10,Los_Lagos,1683.7168700076,902510.0,1865593.5889991245,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-10-01,10,Los_Lagos,1812.0735536901,902510.0,2007815.4853576135,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-01-01,10,Los_Lagos,1748.76845742,907429.0,1927168.3596402584,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-04-01,10,Los_Lagos,1776.7364305087,907429.0,1957989.4741172038,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-07-01,10,Los_Lagos,1704.3273096812,907429.0,1878193.5663078874,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-10-01,10,Los_Lagos,1824.9863682755,907429.0,2011161.6096416358,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-01-01,10,Los_Lagos,1768.770658436,912171.0,1939077.9343302955,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-04-01,10,Los_Lagos,1790.5145416999,912171.0,1962915.4420606445,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-07-01,10,Los_Lagos,1726.1223489878,912171.0,1892323.2036403262,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-10-01,10,Los_Lagos,1880.6656229071,912171.0,2061746.7809293433,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-01-01,10,Los_Lagos,1862.416988872,916721.0,2031607.2053241935,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-04-01,10,Los_Lagos,1891.5109188558,916721.0,2063344.156898118,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-07-01,10,Los_Lagos,1815.9759319928,916721.0,1980947.236937738,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-10-01,10,Los_Lagos,1975.8631495678,916721.0,2155359.3182307375,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2026-01-01,10,Los_Lagos,1884.6468693282,921079.0,2046129.4517931687,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-01-01,11,Aysen,282.30159838876,102772.0,2746872.673381466,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-04-01,11,Aysen,272.41708682966,102772.0,2650693.64057973,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-07-01,11,Aysen,266.41517956949,102772.0,2592293.4220360606,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-10-01,11,Aysen,281.13295811368,102772.0,2735501.4801082006,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-01-01,11,Aysen,276.99373559923,103446.0,2677665.0194229838,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-04-01,11,Aysen,290.48261375286,103446.0,2808060.3769392725,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-07-01,11,Aysen,273.7550908282,103446.0,2646357.4312027534,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-10-01,11,Aysen,300.91745133283,103446.0,2908932.6927365973,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-01-01,11,Aysen,282.78278857048,104097.0,2716531.5866017276,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-04-01,11,Aysen,267.35712156914,104097.0,2568346.0769199883,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-07-01,11,Aysen,255.44001494808,104097.0,2453865.2886065883,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-10-01,11,Aysen,280.168486194,104097.0,2691417.4874780253,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-01-01,11,Aysen,269.44610088838,104704.0,2573407.9012108417,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-04-01,11,Aysen,261.58127257997,104704.0,2498293.0220428063,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-07-01,11,Aysen,270.20621140674,104704.0,2580667.5141994576,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-10-01,11,Aysen,287.51455703221,104704.0,2745974.9105307343,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-01-01,11,Aysen,268.88467674754,105382.0,2551523.75877797,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-04-01,11,Aysen,297.72569152629,105382.0,2825204.4137166687,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-07-01,11,Aysen,309.03392307743,105382.0,2932511.4637929625,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-10-01,11,Aysen,323.90374193749,105382.0,3073615.436578258,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-01-01,11,Aysen,285.87504356033,106023.0,2696349.316283542,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-04-01,11,Aysen,307.12392289029,106023.0,2896766.9551917035,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-07-01,11,Aysen,318.94447299377,106023.0,3008257.387489224,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-10-01,11,Aysen,316.52916084419,106023.0,2985476.366865586,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-01-01,11,Aysen,300.43249089702,106680.0,2816202.5768374573,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-04-01,11,Aysen,311.1652243204,106680.0,2916809.376831646,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-07-01,11,Aysen,316.04103525634,106680.0,2962514.391229284,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-10-01,11,Aysen,316.79790244461,106680.0,2969609.134276434,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-01-01,11,Aysen,273.15248996032,107297.0,2545760.738513845,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-04-01,11,Aysen,263.60126466663,107297.0,2456744.0344709544,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-07-01,11,Aysen,306.47371048323,107297.0,2856312.016955087,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-10-01,11,Aysen,276.83206557865,107297.0,2580054.107557993,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-01-01,11,Aysen,279.87456004495,107737.0,2597757.1312079416,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-04-01,11,Aysen,296.58480057495,107737.0,2752859.2830220815,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-07-01,11,Aysen,315.85450399548,107737.0,2931718.0169809815,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-10-01,11,Aysen,304.91941594247,107737.0,2830220.035294003,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-01-01,11,Aysen,278.80811164618,108047.0,2580433.622832471,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-04-01,11,Aysen,303.67030923376,108047.0,2810539.0175919738,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-07-01,11,Aysen,320.08463643739,108047.0,2962457.416100308,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-10-01,11,Aysen,313.02606658596,108047.0,2897128.717927939,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-01-01,11,Aysen,306.79670036006,108306.0,2832684.2498112754,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-04-01,11,Aysen,342.92696062155,108306.0,3166278.5129314163,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-07-01,11,Aysen,341.6788494511,108306.0,3154754.5791655127,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-10-01,11,Aysen,313.11887592274,108306.0,2891057.5214922535,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-01-01,11,Aysen,303.74708762349,108538.0,2798532.1972349775,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-04-01,11,Aysen,326.46321302478,108538.0,3007824.1079140943,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-07-01,11,Aysen,342.14426753299,108538.0,3152299.3562898706,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-10-01,11,Aysen,346.2712930415,108538.0,3190323.1406650203,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-01-01,11,Aysen,337.13978436992,108744.0,3100306.9996498195,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-04-01,11,Aysen,362.64877690201,108744.0,3334885.390476808,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-07-01,11,Aysen,363.5570797154,108744.0,3343238.0610921057,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-10-01,11,Aysen,367.1819692007,108744.0,3376572.2173241745,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2026-01-01,11,Aysen,328.22095879137,108920.0,3013413.136167554,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-01-01,12,Magallanes,387.45874502311,165142.0,2346215.650913214,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-04-01,12,Magallanes,388.91633240369,165142.0,2355041.91788697,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-07-01,12,Magallanes,382.79883007458,165142.0,2317998.0263929227,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-10-01,12,Magallanes,435.8269076855,165142.0,2639103.969223456,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-01-01,12,Magallanes,438.34450374793,166475.0,2633095.081831686,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-04-01,12,Magallanes,415.40396888406,166475.0,2495293.4007151825,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-07-01,12,Magallanes,400.4269256946,166475.0,2405327.681000751,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-10-01,12,Magallanes,436.61777208323,166475.0,2622722.7636776096,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-01-01,12,Magallanes,438.63157776365,167961.0,2611508.491635856,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-04-01,12,Magallanes,414.66369039702,167961.0,2468809.368823834,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-07-01,12,Magallanes,403.24466247848,167961.0,2400823.1820391635,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-10-01,12,Magallanes,468.91901293141,167961.0,2791832.7048029606,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-01-01,12,Magallanes,458.17893243387,169530.0,2702642.201580074,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-04-01,12,Magallanes,443.32214876384,169530.0,2615007.071101516,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-07-01,12,Magallanes,433.44697774918,169530.0,2556756.784929983,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-10-01,12,Magallanes,484.25944466,169530.0,2856482.3020114433,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-01-01,12,Magallanes,481.23585536613,171293.0,2809430.9479437573,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-04-01,12,Magallanes,451.47665591094,171293.0,2635698.224159423,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-07-01,12,Magallanes,430.93880545607,171293.0,2515799.2764215115,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-10-01,12,Magallanes,498.2392182526,171293.0,2908695.73334929,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-01-01,12,Magallanes,464.73225015888,173567.0,2677538.0697879205,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-04-01,12,Magallanes,454.41743557958,173567.0,2618109.6382352635,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-07-01,12,Magallanes,433.60590150749,173567.0,2498204.736542603,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-10-01,12,Magallanes,488.09926674494,173567.0,2812166.29166224,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-01-01,12,Magallanes,490.33460810245,175984.0,2786245.386526332,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-04-01,12,Magallanes,482.78118020565,175984.0,2743324.280648525,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-07-01,12,Magallanes,454.50140004964,175984.0,2582629.102927766,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
