series_code,series_name,region_id,region_name,frequency,chapter,table_name,sector_id,sector_name,region_parse_method
F035.XSE.FLU.R.CLP.2018.102.Z.Z.02.0.A,Agropecuario-Silvícola-Pesca,02,Antofagasta,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Antofagasta, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.FLU.R.CLP.2018.XBI.Z.Z.02.0.A,Exportación Bienes,02,Antofagasta,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Antofagasta, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",XBI,Exportaciones de bienes,f035_positional
F035.XSE.FLU.R.CLP.2018.XBS.Z.Z.02.0.A,Exportación Servicios,02,Antofagasta,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Antofagasta, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",XBS,Exportaciones de servicios,f035_positional
F035.XSE.FLU.R.CLP.2018.Z.Z.Z.02.0.A,Región de Antofagasta,02,Antofagasta,A,Cuentas Nacionales,"Exportación de bienes y servicios, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",,,f035_positional
F035.XSE.V12.R.Z.2018.03.Z.Z.02.0.A,Minería,02,Antofagasta,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Antofagasta, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",03,Minería,f035_positional
F035.XSE.V12.R.Z.2018.04.Z.Z.02.0.A,Industria,02,Antofagasta,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Antofagasta, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",04,Industria,f035_positional
F035.XSE.V12.R.Z.2018.102.Z.Z.02.0.A,Agropecuario-Silvícola-Pesca,02,Antofagasta,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Antofagasta, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.V12.R.Z.2018.XBI.Z.Z.02.0.A,Exportación Bienes,02,Antofagasta,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Antofagasta, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBI,Exportaciones de bienes,f035_positional
F035.XSE.V12.R.Z.2018.XBS.Z.Z.02.0.A,Exportación Servicios,02,Antofagasta,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Antofagasta, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBS,Exportaciones de servicios,f035_positional
F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.02.0.A,Exportaciones de Bienes y Servicios,02,Antofagasta,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Antofagasta, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBSSR,Exportaciones de bienes y servicios,f035_positional
F035.XSE.V12.R.Z.2018.Z.Z.Z.02.0.A,Región de Antofagasta,02,Antofagasta,A,Cuentas Nacionales,"Exportación de bienes y servicios regional, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",,,f035_positional
F035.XSE.FLU.N.CLP.2018.03.Z.Z.03.0.A,Minería,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",03,Minería,f035_positional
F035.XSE.FLU.N.CLP.2018.04.Z.Z.03.0.A,Industria,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",04,Industria,f035_positional
F035.XSE.FLU.N.CLP.2018.102.Z.Z.03.0.A,Agropecuario-Silvícola-Pesca,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.FLU.N.CLP.2018.XBI.Z.Z.03.0.A,Exportación Bienes,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",XBI,Exportaciones de bienes,f035_positional
F035.XSE.FLU.N.CLP.2018.XBS.Z.Z.03.0.A,Exportación Servicios,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",XBS,Exportaciones de servicios,f035_positional
F035.XSE.FLU.N.CLP.2018.Z.Z.Z.03.0.A,Región de Atacama,03,Atacama,A,Cuentas Nacionales,"Exportación de bienes y servicios, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",,,f035_positional
F035.XSE.FLU.R.CLP.2018.03.Z.Z.03.0.A,Minería,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",03,Minería,f035_positional
F035.XSE.FLU.R.CLP.2018.04.Z.Z.03.0.A,Industria,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",04,Industria,f035_positional
F035.XSE.FLU.R.CLP.2018.102.Z.Z.03.0.A,Agropecuario-Silvícola-Pesca,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.FLU.R.CLP.2018.XBI.Z.Z.03.0.A,Exportación Bienes,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",XBI,Exportaciones de bienes,f035_positional
F035.XSE.FLU.R.CLP.2018.XBS.Z.Z.03.0.A,Exportación Servicios,03,Atacama,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Atacama, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",XBS,Exportaciones de servicios,f035_positional
F035.XSE.FLU.R.CLP.2018.Z.Z.Z.03.0.A,Región de Atacama,03,Atacama,A,Cuentas Nacionales,"Exportación de bienes y servicios, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",,,f035_positional
F035.XSE.V12.R.Z.2018.03.Z.Z.03.0.A,Minería,03,Atacama,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Atacama, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",03,Minería,f035_positional
F035.XSE.V12.R.Z.2018.04.Z.Z.03.0.A,Industria,03,Atacama,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Atacama, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",04,Industria,f035_positional
F035.XSE.V12.R.Z.2018.102.Z.Z.03.0.A,Agropecuario-Silvícola-Pesca,03,Atacama,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Atacama, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.V12.R.Z.2018.XBI.Z.Z.03.0.A,Exportación Bienes,03,Atacama,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Atacama, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBI,Exportaciones de bienes,f035_positional
F035.XSE.V12.R.Z.2018.XBS.Z.Z.03.0.A,Exportación Servicios,03,Atacama,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Atacama, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBS,Exportaciones de servicios,f035_positional
F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.03.0.A,Exportaciones de Bienes y Servicios,03,Atacama,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Atacama, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBSSR,Exportaciones de bienes y servicios,f035_positional
F035.XSE.V12.R.Z.2018.Z.Z.Z.03.0.A,Región de Atacama,03,Atacama,A,Cuentas Nacionales,"Exportación de bienes y servicios regional, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",,,f035_positional
F035.XSE.FLU.N.CLP.2018.03.Z.Z.04.0.A,Minería,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",03,Minería,f035_positional
F035.XSE.FLU.N.CLP.2018.04.Z.Z.04.0.A,Industria,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",04,Industria,f035_positional
F035.XSE.FLU.N.CLP.2018.102.Z.Z.04.0.A,Agropecuario-Silvícola-Pesca,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.FLU.N.CLP.2018.XBI.Z.Z.04.0.A,Exportación Bienes,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",XBI,Exportaciones de bienes,f035_positional
F035.XSE.FLU.N.CLP.2018.XBS.Z.Z.04.0.A,Exportación Servicios,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",XBS,Exportaciones de servicios,f035_positional
F035.XSE.FLU.N.CLP.2018.Z.Z.Z.04.0.A,Región de Coquimbo,04,Coquimbo,A,Cuentas Nacionales,"Exportación de bienes y servicios, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",,,f035_positional
F035.XSE.FLU.R.CLP.2018.03.Z.Z.04.0.A,Minería,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",03,Minería,f035_positional
F035.XSE.FLU.R.CLP.2018.04.Z.Z.04.0.A,Industria,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",04,Industria,f035_positional
F035.XSE.FLU.R.CLP.2018.102.Z.Z.04.0.A,Agropecuario-Silvícola-Pesca,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.FLU.R.CLP.2018.XBI.Z.Z.04.0.A,Exportación Bienes,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",XBI,Exportaciones de bienes,f035_positional
F035.XSE.FLU.R.CLP.2018.XBS.Z.Z.04.0.A,Exportación Servicios,04,Coquimbo,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Coquimbo, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",XBS,Exportaciones de servicios,f035_positional
F035.XSE.FLU.R.CLP.2018.Z.Z.Z.04.0.A,Región de Coquimbo,04,Coquimbo,A,Cuentas Nacionales,"Exportación de bienes y servicios, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",,,f035_positional
F035.XSE.V12.R.Z.2018.03.Z.Z.04.0.A,Minería,04,Coquimbo,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Coquimbo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",03,Minería,f035_positional
F035.XSE.V12.R.Z.2018.04.Z.Z.04.0.A,Industria,04,Coquimbo,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Coquimbo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",04,Industria,f035_positional
F035.XSE.V12.R.Z.2018.102.Z.Z.04.0.A,Agropecuario-Silvícola-Pesca,04,Coquimbo,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Coquimbo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.V12.R.Z.2018.XBI.Z.Z.04.0.A,Exportación Bienes,04,Coquimbo,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Coquimbo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBI,Exportaciones de bienes,f035_positional
F035.XSE.V12.R.Z.2018.XBS.Z.Z.04.0.A,Exportación Servicios,04,Coquimbo,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Coquimbo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBS,Exportaciones de servicios,f035_positional
F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.04.0.A,Exportaciones de Bienes y Servicios,04,Coquimbo,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Coquimbo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBSSR,Exportaciones de bienes y servicios,f035_positional
F035.XSE.V12.R.Z.2018.Z.Z.Z.04.0.A,Región de Coquimbo,04,Coquimbo,A,Cuentas Nacionales,"Exportación de bienes y servicios regional, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",,,f035_positional
F035.XSE.FLU.N.CLP.2018.03.Z.Z.05.0.A,Minería,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",03,Minería,f035_positional
F035.XSE.FLU.N.CLP.2018.04.Z.Z.05.0.A,Industria,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",04,Industria,f035_positional
F035.XSE.FLU.N.CLP.2018.102.Z.Z.05.0.A,Agropecuario-Silvícola-Pesca,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.FLU.N.CLP.2018.XBI.Z.Z.05.0.A,Exportación Bienes,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",XBI,Exportaciones de bienes,f035_positional
F035.XSE.FLU.N.CLP.2018.XBS.Z.Z.05.0.A,Exportación Servicios,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",XBS,Exportaciones de servicios,f035_positional
F035.XSE.FLU.N.CLP.2018.Z.Z.Z.05.0.A,Región de Valparaíso,05,Valparaíso,A,Cuentas Nacionales,"Exportación de bienes y servicios, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",,,f035_positional
F035.XSE.FLU.R.CLP.2018.03.Z.Z.05.0.A,Minería,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",03,Minería,f035_positional
F035.XSE.FLU.R.CLP.2018.04.Z.Z.05.0.A,Industria,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",04,Industria,f035_positional
F035.XSE.FLU.R.CLP.2018.102.Z.Z.05.0.A,Agropecuario-Silvícola-Pesca,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.FLU.R.CLP.2018.XBI.Z.Z.05.0.A,Exportación Bienes,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",XBI,Exportaciones de bienes,f035_positional
F035.XSE.FLU.R.CLP.2018.XBS.Z.Z.05.0.A,Exportación Servicios,05,Valparaíso,A,Cuentas Nacionales,"Componentes de las exportaciones Región de Valparaíso, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",XBS,Exportaciones de servicios,f035_positional
F035.XSE.FLU.R.CLP.2018.Z.Z.Z.05.0.A,Región de Valparaíso,05,Valparaíso,A,Cuentas Nacionales,"Exportación de bienes y servicios, anual, volumen a precios del año anterior encadenado, referencia 2018 (miles de millones de pesos encadenados)",,,f035_positional
F035.XSE.V12.R.Z.2018.03.Z.Z.05.0.A,Minería,05,Valparaíso,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Valparaíso, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",03,Minería,f035_positional
F035.XSE.V12.R.Z.2018.04.Z.Z.05.0.A,Industria,05,Valparaíso,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Valparaíso, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",04,Industria,f035_positional
F035.XSE.V12.R.Z.2018.102.Z.Z.05.0.A,Agropecuario-Silvícola-Pesca,05,Valparaíso,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Valparaíso, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.V12.R.Z.2018.XBI.Z.Z.05.0.A,Exportación Bienes,05,Valparaíso,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Valparaíso, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBI,Exportaciones de bienes,f035_positional
F035.XSE.V12.R.Z.2018.XBS.Z.Z.05.0.A,Exportación Servicios,05,Valparaíso,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Valparaíso, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBS,Exportaciones de servicios,f035_positional
F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.05.0.A,Exportaciones de Bienes y Servicios,05,Valparaíso,A,Cuentas Nacionales,"Exportación de bienes y servicios Región de Valparaíso, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",XBSSR,Exportaciones de bienes y servicios,f035_positional
F035.XSE.V12.R.Z.2018.Z.Z.Z.05.0.A,Región de Valparaíso,05,Valparaíso,A,Cuentas Nacionales,"Exportación de bienes y servicios regional, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",,,f035_positional
F035.XSE.FLU.N.CLP.2018.03.Z.Z.06.0.A,Minería,06,O'Higgins,A,Cuentas Nacionales,"Componentes de las exportaciones Región del Libertador General Bernardo OHiggins, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",03,Minería,f035_positional
F035.XSE.FLU.N.CLP.2018.04.Z.Z.06.0.A,Industria,06,O'Higgins,A,Cuentas Nacionales,"Componentes de las exportaciones Región del Libertador General Bernardo OHiggins, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",04,Industria,f035_positional
F035.XSE.FLU.N.CLP.2018.102.Z.Z.06.0.A,Agropecuario-Silvícola-Pesca,06,O'Higgins,A,Cuentas Nacionales,"Componentes de las exportaciones Región del Libertador General Bernardo OHiggins, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",102,Agropecuario-silvícola-pesca,f035_positional
F035.XSE.FLU.N.CLP.2018.XBI.Z.Z.06.0.A,Exportación Bienes,06,O'Higgins,A,Cuentas Nacionales,"Componentes de las exportaciones Región del Libertador General Bernardo OHiggins, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",XBI,Exportaciones de bienes,f035_positional
F035.XSE.FLU.N.CLP.2018.XBS.Z.Z.06.0.A,Exportación Servicios,06,O'Higgins,A,Cuentas Nacionales,"Componentes de las exportaciones Región del Libertador General Bernardo OHiggins, anual, a precios corrientes, referencia 2018 (miles de millones de pesos)",XBS,Exportaciones de servicios,f035_positional
